City,Category,Business name,Owner / contact,Phone,Email,Website,Instagram / Facebook,Google rating,Review count,Biggest gap,Source,Best channel,Status,Last contact,Next action,Address,Maps link
Bristol,cleaning companies,JCS Southwest LTD,,0117 462 4688,,https://www.jcssouthwest.co.uk/,,5,6,Only 6 reviews,Google Places,,New,,,"196 Broomhill Rd, Brislington, Bristol BS4 5RG, UK",https://maps.google.com/?cid=7727560708874690911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,bathroom fitters,Roll In Bathrooms Ltd,,0121 722 2250,,http://www.rollinbathrooms.com/,,5,6,Only 6 reviews,Google Places,,New,,,"2286 Coventry Rd, Sheldon, Birmingham B26 3JR, UK",https://maps.google.com/?cid=6765398190526355733&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,bathroom fitters,Beautiful Bathrooms,,0121 458 5082,,https://www.sbpuk.info/Beautiful_Bathrooms,,5,6,Only 6 reviews,Google Places,,New,,,"1516-1518 Pershore Rd, Stirchley, Birmingham B30 2NW, UK",https://maps.google.com/?cid=996625520836860732&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,Castlehall Building Services,,0121 747 7124,,https://www.castlehallbuilding.co.uk/,,4.3,6,Only 6 reviews,Google Places,,New,,,"14 Lyndon Cl, Birmingham B36 0AJ, UK",https://maps.google.com/?cid=13202591547980160302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,Brumshield roofing and building,,0121 652 0347,brumshieldroofingandbuilding@gmail.com,https://brumshieldroofingandbuilding.co.uk/,,5,6,Only 6 reviews,Google Places,,New,,,"24-26 Regent Pl, Birmingham B1 3NJ, UK",https://maps.google.com/?cid=10222723878748280198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,Westridge Roofing Midlands Ltd,,0121 293 1688,,http://www.westridgeroofing.co.uk/,,5,6,Only 6 reviews,Google Places,,New,,,"213 Station Road, Stechford, Birmingham B33 8BB, UK",https://maps.google.com/?cid=14618476522381167909&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Avalon Landscapes & Design Ltd,,07968 671425,,http://www.avalonlandscapesltd.com/,,4.3,6,Only 6 reviews,Google Places,,New,,,"217 Park Rd, Smethwick B67 5HX, UK",https://maps.google.com/?cid=15311262813059195362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Taylor paving and landscapes,,07454 986077,,https://www.facebook.com/Taylorlawnsandlandscapes,,4.3,6,Only 6 reviews,Google Places,,New,,,"Aldridge Rd, Birmingham B44 8NB, UK",https://maps.google.com/?cid=9046813938240616688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Milner Landscapes & Construction Ltd,,01675 463738,sales@milnerlandscapes.com,http://www.milnerlandscapes.com/,,4.3,6,Only 6 reviews,Google Places,,New,,,"Unit 1 Railway Building, Coleshill, Birmingham B46 1JZ, UK",https://maps.google.com/?cid=16828433297659911714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,Birmingham Electricians,,07520 644853,,https://www.birminghamelectrician.uk/,,5,6,Only 6 reviews,Google Places,,New,,,"Floodgate St, Deritend, Birmingham B5 5SL, UK",https://maps.google.com/?cid=8016809942355811753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,ELECTRICIAN COURSES NEAR ME LIMITED,,0121 285 2840,,https://elec.training/electrician-courses-birmingham/,,5,6,Only 6 reviews,Google Places,,New,,,"24-26 Regent Pl, Birmingham B1 3NJ, UK",https://maps.google.com/?cid=1557632340222700383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Dimension Driveways Ltd,,0121 733 1463,,http://www.dimensiondriveways.co.uk/,,3,6,Only 6 reviews,Google Places,,New,,,"Waterside Centre, Birmingham Business Park, Solihull Pkwy, Birmingham B37 7YN, UK",https://maps.google.com/?cid=8685706449113759609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,TEAMZPT FITNESS CLUB,,07538 786146,,https://www.teamzpt.com/,,5,6,Only 6 reviews,Google Places,,New,,,"180 High Street Deritend, Deritend, Birmingham B12 0LD, UK",https://maps.google.com/?cid=9352499130418898001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,estate agents,Agreed.co.uk,,0121 517 0465,,http://www.agreed.co.uk/,,4,6,Only 6 reviews,Google Places,,New,,,"Somerset House, 37 Temple St, Birmingham B2 5DP, UK",https://maps.google.com/?cid=17961458547056239499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,estate agents,Open House Edgbaston,,0121 532 8262,,https://www.facebook.com/OpenHouseAgent,,5,6,Only 6 reviews,Google Places,,New,,,"Quadrant Court, 52 Calthorpe Rd, Birmingham B15 1TH, UK",https://maps.google.com/?cid=9718358182756731033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,Acme Cleaning Services Ltd,,0121 236 8667,,http://www.acmecleaningservices.co.uk/,,5,6,Only 6 reviews,Google Places,,New,,,"16-17 Newhall Hill, Birmingham B1 3JH, UK",https://maps.google.com/?cid=3577255536973971506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Paul Whittaker Bathrooms and Wetrooms,,07879 666221,paul@paulwhittakerbathrooms.co.uk,http://paulwhittakerbathrooms.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"8 Unity St, College Green, Bristol BS1 5HH, UK",https://maps.google.com/?cid=2475379110301513948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Benchmark Builders,,01454 616787,,http://www.benchmarkbuilders.co.uk/,,4.7,7,Only 7 reviews,Google Places,,New,,,"17a Gloucester Rd, Almondsbury, Bristol BS32 4HD, UK",https://maps.google.com/?cid=15626273822765254451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Taylor Made 2 U Construction - GENERAL BUILDER & PLANT HIRE. Bristol & South Gloucestershire,,07418 050643,chad@taylormade2uconstruction.co.uk,http://www.taylormade2uconstruction.co.uk/,,4.9,7,Only 7 reviews,Google Places,,New,,,"Elm Farm Stables, 118 London Rd, Bristol BS30 5NA, UK",https://maps.google.com/?cid=11539688898996936202&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,QLT Roofing & Building Ltd,,07482 738454,,https://qualityroofbuild.mypixieset.com/,,5,7,Only 7 reviews,Google Places,,New,,,"19 Cottrell Rd, Eastville, Bristol BS5 6TH, UK",https://maps.google.com/?cid=14930430555787662287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,The Complete Roofing Co Ltd,,0117 905 9876,info@tcrc.uk,http://www.thecompleteroofingcompany.co.uk/,,4.4,7,Only 7 reviews,Google Places,,New,,,"25 Park Row, Bristol BS36 2BS, UK",https://maps.google.com/?cid=9661800081861084437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Dre Roofing Ltd,,07399 430178,,https://dreroofingltd.com/,,3.9,7,Only 7 reviews,Google Places,,New,,,"27 Chester Rd, Whitehall, Bristol BS5 7AX, UK",https://maps.google.com/?cid=7793491081149506243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Pip's Garden Services,,07886 701560,,https://pips-garden.weebly.com/,,5,7,Only 7 reviews,Google Places,,New,,,"6 The Glades, Bristol BS5 7EN, UK",https://maps.google.com/?cid=6477104930187646982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,electricians,Isaac Broadberry Electrical,,07799 765978,isaacbroadberry@gmail.com,http://www.isaacbroadberry.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"Quantock Rd, Bristol BS3 4PF, UK",https://maps.google.com/?cid=1924816532249636641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,Miety Stone Ltd,,01275 333589,,http://www.mietystone.co.uk/,,4.4,7,Only 7 reviews,Google Places,,New,,,"Hillmans Transport Depot Bridge, Chelwood, Bristol BS39 4NJ, UK",https://maps.google.com/?cid=2809892573731199476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Gillespie's Chartered Accountants,,0330 330 1078,,http://www.gillespiebs.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"2 Gloucester Rd N, Bristol BS7 0SF, UK",https://maps.google.com/?cid=18039776313832508862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Whiterock Accountancy,,07908 822943,tedsheridan@whiterockaccountancy.co.uk,https://www.whiterockaccountancy.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9182583521668228466,,5,7,Only 7 reviews,Google Places,,New,,,"Crews Hole Rd, Bristol BS5 8BB, UK",https://maps.google.com/?cid=9847258156132514706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,TaxAssist Accountants,,0117 314 9499,,https://www.taxassist.co.uk/accountants/clifton/?utm_source=google&utm_medium=google_my_business&utm_campaign=local,,4.9,7,Only 7 reviews,Google Places,,New,,,"94 Queens Rd, Clifton, Bristol BS8 1NF, UK",https://maps.google.com/?cid=17514282251222513983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,solicitors,DPH Legal Bristol Solicitors,,0117 205 1961,,https://www.dphlegal.com/solicitors-bristol/,,5,7,Only 7 reviews,Google Places,,New,,,"Castlemead, Lower Castle St, Bristol BS1 3AG, UK",https://maps.google.com/?cid=1866653604433163351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,solicitors,Temple Bright LLP,,0117 325 2101,,http://www.templebright.com/,,4.4,7,Only 7 reviews,Google Places,,New,,,"29 Great George St, Bristol BS1 5QT, UK",https://maps.google.com/?cid=13628206754453435043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,Fair Mortgages Ltd,,0117 403 4474,helpdesk@fairmortgages.co.uk,http://www.fairmortgages.co.uk/,,3.7,7,Only 7 reviews,Google Places,,New,,,"Kings House, 14 Orchard St, Bristol BS1 5EH, UK",https://maps.google.com/?cid=11514352331823163643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Rusco Bathrooms & Kitchens,,07956 679045,,https://www.ruscointeriors.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"11 Elliston Ave, Birmingham B44 8TG, UK",https://maps.google.com/?cid=983544930481845800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Gecko Landscape Solutions,,07929 385632,hello@geckolandscapes.co.uk,https://geckolandscapes.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"Radclyffe House, Hagley Rd, Birmingham B16 8PF, UK",https://maps.google.com/?cid=9095048453795825478&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Skyline Paving,,07377 560327,info.skyline.paving@gmail.com,https://www.skylinepaving.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"Kings Court, Business Centre, 17 School Rd, Hall Green, Birmingham B28 8JG, UK",https://maps.google.com/?cid=16928734261030605572&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Croft paving driveways & patios,,07572 536006,,https://www.facebook.com/share/1AghzoZhqg/?mibextid=wwXIfr,,5,7,Only 7 reviews,Google Places,,New,,,"83 Bromford Dr, Birmingham B36 8UX, UK",https://maps.google.com/?cid=649686935658806783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,Syedain & Co Limited,,0121 440 4242,,http://www.syedain.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"119 Pershore Rd, Birmingham B5 7NX, UK",https://maps.google.com/?cid=16591120963453253109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Birmingham Mortgage Hub,,0121 468 2237,,https://www.birminghammortgagehub.co.uk/,,4.9,7,Only 7 reviews,Google Places,,New,,,"2 Katie Rd, Selly Oak, Birmingham B29 6JG, UK",https://maps.google.com/?cid=11215516923565655235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,J S Associates,,0121 236 2983,,https://www.jsamortgages.co.uk/,,4.9,7,Only 7 reviews,Google Places,,New,,,"Unit D, Lombard St, Deritend, Birmingham B12 0QR, UK",https://maps.google.com/?cid=11908898018424579116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,Commercial Cleaning Services in Birmingham - Office Cleaning - Hotels Cleaning - Gym Cleaning - Innovative Cleaning Services,,0808 280 2662,info@innovativecleaning.co.uk,https://www.innovativecleaning.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"Second Floor, 89-91 Hatchett St, Birmingham B19 3NY, UK",https://maps.google.com/?cid=6766841951092806544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,Moseley Home Cleaning Services (Birmingham) Bright & Beautiful,,07942 292385,moseleyhomeclean@gmail.com,https://www.homecleanservices.co.uk/,,5,7,Only 7 reviews,Google Places,,New,,,"381 Ladypool Rd, Balsall Heath, Birmingham B12 8LA, UK",https://maps.google.com/?cid=5297598426615228050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,SHL Cleaning Services,,07957 731272,,https://shlcleaningservices.co.uk/,,4.4,7,Only 7 reviews,Google Places,,New,,,"42-46 Hagley Rd, Birmingham B16 8PE, UK",https://maps.google.com/?cid=2596363456551782889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,kitchen fitters,Downs Brothers - Kitchen and Bathroom Designers,,07748 647266,info@downsbrothers.co.uk,http://www.downsbrothers.co.uk/,,4.5,8,Only 8 reviews,Google Places,,New,,,"16 Atkins Cl, Stockwood, Bristol BS14 8JS, UK",https://maps.google.com/?cid=16118379895156267647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Dreams to Realisation - Bathroom Installation Bristol,,07802 316120,mike.ogborne@blueyonder.co.uk,https://bathroominstallationbristol.com/,,5,8,Only 8 reviews,Google Places,,New,,,"Nightingale Gardens, Nailsea, Bristol BS48 2BH, UK",https://maps.google.com/?cid=16198936184123273292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,Bathroom Vision,,0117 256 5008,,http://www.bathroomvision.co.uk/,,4.5,8,Only 8 reviews,Google Places,,New,,,"1 Jeffries Hill Bottom, Hanham, Bristol BS15 3BQ, UK",https://maps.google.com/?cid=12466999886163876414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Bright Green Futures,,0117 955 6718,,https://www.brightgreenfutures.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"125 Lower Cheltenham Pl, Montpelier, Bristol BS6 5LB, UK",https://maps.google.com/?cid=16702002398292122569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,E & M Landscapes,,0117 205 4766,eandmlandscapesltd@gmail.com,https://eandmlandscapesltd.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"2 The Meadows Swan Lane, Winterbourne, Bristol BS36 1RW, UK",https://maps.google.com/?cid=6497472070721699831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Flo Garden Design and Build,,07904 358394,info@flogardendesignandbuild.co.uk,http://www.flogardendesignandbuild.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"13b Carnarvon Rd, Redland, Bristol BS6 7DR, UK",https://maps.google.com/?cid=14709529236681281205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,J V Landscaping LLC,,(860) 585-1321,josephverardi@sbcglobal.net,http://www.jvlandscapingllc.com/,,4.5,8,Only 8 reviews,Google Places,,New,,,"55 Stafford Ave, Bristol, CT 06010, USA",https://maps.google.com/?cid=17039818203246870059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Anna the Gardener,,07779 571512,annawilks71@outlook.com,http://www.annathegardener.com/,,5,8,Only 8 reviews,Google Places,,New,,,"Prospect Ave, Kingswood, Bristol BS15 1NE, UK",https://maps.google.com/?cid=10234025556054798327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,Aztec Paving ltd,,0117 938 2208,,http://www.aztecpavingbristol.co.uk/,,4.4,8,Only 8 reviews,Google Places,,New,,,"169, 175 Bristol Rd, Frampton Cotterell, Bristol BS36 2AW, UK",https://maps.google.com/?cid=11389317677934223326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,Winfinite Fitness,,07510 315277,,https://winfinitefitness.com/,,5,8,Only 8 reviews,Google Places,,New,,,"306 Gloucester Rd, Bishopston, Bristol BS7 8PD, UK",https://maps.google.com/?cid=5271704305539534741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Lawes & Co,,0117 974 5221,team@lawes.co.uk,http://www.lawes.co.uk/,,4.5,8,Only 8 reviews,Google Places,,New,,,"Boyces, Building 40, 42 Regent St, Clifton, Bristol BS8 4HU, UK",https://maps.google.com/?cid=12283418373737245280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,solicitors,Lyons Solicitors - Kingswood,,0117 967 5252,enquiries@lyonslaw.co.uk,https://www.lyonslaw.co.uk/site/contact/solicitors-in-kingswood/?utm_source=gmaps&utm_medium=organic,,4.5,8,Only 8 reviews,Google Places,,New,,,"95 Regent St, Kingswood, Bristol BS15 8LJ, UK",https://maps.google.com/?cid=5490875461841135838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driving schools,Bown 2 Pass Driving Tuition,,01275 544445,,http://www.bown2pass.co.uk/,,4,8,Only 8 reviews,Google Places,,New,,,"44 Yeomeads, Long Ashton, Bristol BS41 9BQ, UK",https://maps.google.com/?cid=7035255559030270252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,Clean Bees Cleaning,,0117 476 7799,sales@cbees.co.uk,https://www.cleanbees.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"Duckmoor Rd, Ashton Gate, Bristol BS3 2BJ, UK",https://maps.google.com/?cid=12021769212033172586&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,"Ironwood Homes, LLC",,(205) 887-6302,,http://www.ironwoodbuild.com/,,5,8,Only 8 reviews,Google Places,,New,,,"2931 Balmoral Rd, Birmingham, AL 35223, USA",https://maps.google.com/?cid=2437277903539665654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,Burke Construction Services,,07496 173739,burkeconstructionservicesltd@gmail.com,https://burkeconstructionservicesltd.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"98 Taylor Rd, Birmingham B13 0PQ, UK",https://maps.google.com/?cid=2283822815850791175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,MYB BUILDERS LTD,,07510 496462,info@mybbuilders.co.uk,https://mybbuilders.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"Unit 1 Colebrook Rd, Tyseley, Birmingham B11 2NT, UK",https://maps.google.com/?cid=7020605344028526560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,C R Roofing - Roof Repairs in Birmingham,,0121 745 4100,info@roofersandbuilders.co.uk,https://www.roofersandbuilders.co.uk/,,4.6,8,Only 8 reviews,Google Places,,New,,,"7 Bicknell Croft, Birmingham B14 5LY, UK",https://maps.google.com/?cid=9178569549430857360&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,Birmingham Industrial Roofing,,0121 369 1319,info@birminghamindustrialroofing.co.uk,http://www.birminghamindustrialroofing.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"14 Beverley Croft, Birmingham B23 7NT, UK",https://maps.google.com/?cid=10329644707592959709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,Ws Electrical engineering,,07482 394766,,https://www.wseeltd.com/,,5,8,Only 8 reviews,Google Places,,New,,,"297 Shaftmoor Ln, Birmingham B28 8SL, UK",https://maps.google.com/?cid=14005343684152600066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Prestigious Driveways,,0121 652 0148,enquiries@prestigious-driveways.co.uk,https://prestigious-driveways.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"Stirchley House, 21 Reddicap Trading Estate, The Royal Town of Sutton Coldfield, Birmingham B75 7BU, UK",https://maps.google.com/?cid=14598110050805045540&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,PK FITNESS LLC,,(205) 305-7668,pkfitnessbham@gmai.com,http://pkfitnessbhm.com/,,5,8,Only 8 reviews,Google Places,,New,,,"813 Green Springs Hwy #120, Homewood, AL 35209, USA",https://maps.google.com/?cid=4594806026151184171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,Alif & Co Chartered Accountants,,0121 771 0444,,https://alifandco.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"489-493 Coventry Rd, Birmingham B10 0JS, UK",https://maps.google.com/?cid=8788810323685756044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,HM Accountants,,0121 690 0102,info@thetaxman.co.uk,http://www.thetaxman.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"Unit 4, 692-698, Stratford Rd, Birmingham B11 4AT, UK",https://maps.google.com/?cid=2229266442941711022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,MaxWhit Services Ltd: Cleaning Services,,0121 439 8820,,https://www.maxwhit.co.uk/,,5,8,Only 8 reviews,Google Places,,New,,,"331 Bearwood Rd, Bearwood, Smethwick, Birmingham B66 4DP, UK",https://maps.google.com/?cid=14895667781212023104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,KWB Corporate Cleaning,,0121 233 2330,space@kwboffice.com,https://www.kwbcorporatecleaning.com/,,5,8,Only 8 reviews,Google Places,,New,,,"Lancaster House, 67 Newhall St, Birmingham B3 1NQ, UK",https://maps.google.com/?cid=13870326819780308723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Lyons Design & Build,,0117 403 8160,,http://lyonsdesignandbuild.co.uk/,,5,9,Only 9 reviews,Google Places,,New,,,"2 Kenneth Rd, Brislington, Bristol BS4 5AF, UK",https://maps.google.com/?cid=4947611044808509596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
